COMID,Lat,Lon
900369,42.22084659,-121.3428333
900370,42.20791547,-109.177162
900371,42.23201172,-121.4647463
900372,42.19285491,-121.3914142
900373,42.28030941,-109.2922841
900374,42.21721124,-109.2881983
900375,42.18407095,-121.064558
900376,42.18925193,-121.00831
900377,42.17018053,-121.0160729
900378,42.17758068,-122.2707242
900379,42.21159261,-122.366893
900380,42.16258737,-122.301163
900381,42.17082205,-120.952192
900382,42.15940015,-122.2622715
900383,42.17794412,-110.1751066
900384,42.22549736,-110.5506575
900385,42.15770852,-109.294375
900386,42.17107141,-109.2763629
900387,42.17049385,-120.4953691
900388,42.2255284,-120.5029273
900389,42.17670803,-122.0532598
900390,42.17228168,-109.5736039
900391,42.18703333,-109.5268027
900392,42.15585573,-110.257642
900393,42.17794269,-120.6700412
900394,42.1570237,-121.0039009
900395,42.18031229,-109.9697886
900396,42.14501428,-109.9636173
900397,42.14718472,-110.5524588
900398,42.18773903,-110.7763627
900399,42.22104613,-110.7345087
900400,42.15486473,-109.3826299
900401,42.13634519,-109.9423364
900402,42.19897564,-109.9088055
900403,42.12902273,-109.3408859
900404,42.13667571,-109.2844497
900405,42.13193841,-110.1708526
900406,42.13299435,-110.1290389
900407,42.11972691,-109.2757607
900408,42.11319174,-121.2407695
900409,42.15213161,-121.1728288
900410,42.14003504,-108.973354
900411,42.10851589,-108.9897422
900412,42.1108875,-108.9509076
900413,42.14353885,-121.302605
900414,42.1086141,-121.2476904
900415,42.12597786,-110.510609
900416,42.15669938,-109.4349354
900417,42.11315061,-109.4271975
900418,42.14960557,-120.7512586
900419,42.10480993,-110.2593822
900420,42.13156859,-122.3507862
900421,42.11405227,-122.4385083
900422,42.11710914,-120.6741757
900423,42.13205526,-109.1296629
900424,42.09951318,-108.9665109
900425,42.09486525,-110.510937
900426,42.1737871,-121.8705671
900427,42.11162735,-110.7069081
900428,42.09373668,-110.1922056
900429,42.10186587,-110.1372494
900430,42.09382362,-110.6563551
900431,42.15028324,-121.5896153
900432,42.09246908,-110.3666837
900433,42.12004937,-120.4444154
900434,42.14691491,-120.3943501
900435,42.07719784,-121.6642362
900436,42.10454711,-109.4858664
900437,42.08068152,-109.4767317
900438,42.07640913,-108.9364846
900439,42.07030633,-121.0765335
900440,42.10525626,-120.5564418
900441,42.084459,-120.3701276
900442,42.06507803,-120.3585148
900443,42.05659876,-121.0621966
900444,42.06961794,-108.9680041
900445,42.04645834,-123.982625
900446,42.04977227,-123.9757529
900447,42.05073193,-120.4840321
900448,42.04998916,-120.4571286
900449,42.09606956,-120.4686742
900450,42.05874957,-110.6759265
900451,42.03556909,-110.661439
900452,42.07559337,-109.3349948
900453,42.03609804,-121.7711484
900454,42.0350094,-123.9720536
900455,42.04470009,-123.9294253
900456,42.04968347,-120.411217
900457,42.03868759,-120.3914879
900458,42.02901397,-109.4154758
900459,42.02758725,-109.3807501
900460,42.01777281,-109.4255583
900461,42.0430609,-109.5367745
900462,42.01851819,-109.4988616
900463,42.07961911,-109.582522
900464,42.01247375,-109.5699822
900465,42.03408415,-122.1820941
900466,42.0668826,-122.0898727
900467,42.01508026,-122.6467597
900468,42.00796904,-122.6530045
900469,42.01316155,-121.7467079
900470,42.0216128,-120.431483
900471,42.01083433,-120.41125
900472,42.05836114,-109.8856811
900473,42.10460096,-109.8225613
900474,42.01548466,-109.9852275
900475,42.02303652,-109.9759353
900476,42.00100824,-110.2452295
900477,42.01665192,-110.239524
900478,42.04117862,-110.08677
900479,41.99766126,-121.8795019
900480,41.98797545,-110.187354
900481,41.98645835,-121.8760417
900482,42.03695987,-121.2214136
900483,42.01915855,-121.1083305
900484,41.98925183,-109.8096834
900485,42.03956661,-109.7760302
900486,41.99389355,-121.778454
900487,41.98370652,-121.8402382
900488,41.98114099,-110.1489808
900489,41.98685782,-110.0849625
900490,42.00063386,-110.6819613
900491,42.0050661,-110.667035
900492,41.98923747,-122.194062
900493,41.98579781,-120.4109838
900494,41.99748175,-120.3641621
900495,42.03183132,-122.3630844
900496,41.9875458,-121.7293706
900497,41.97241315,-109.2072151
900498,41.98153151,-109.1608881
900499,41.96910795,-121.7081553
900500,42.03481458,-122.2468016
900501,41.99347107,-123.9619404
900502,41.97421746,-122.3279844
900503,41.96663489,-122.2310205
900504,41.96578894,-121.7046134
900505,41.97048203,-121.0266343
900506,41.97498478,-122.4443076
900507,41.97507212,-122.4345751
900508,41.9687014,-121.6884815
900509,41.96455077,-121.6515829
900510,41.960625,-121.670625
900511,41.96181646,-121.6982997
900512,41.9933675,-121.4033946
900513,41.96750487,-121.3969053
900514,41.96969742,-121.1289165
900515,41.9649804,-110.6799833
900516,41.96583726,-110.663164
900517,41.9635367,-123.9303122
900518,41.96111692,-109.6982842
900519,41.95458961,-122.4341425
900520,41.96364815,-122.4207053
900521,41.96785166,-110.2354544
900522,41.98216299,-109.6033359
900523,41.95946237,-110.1482211
900524,41.94551555,-110.3759427
900525,41.94282668,-109.5955236
900526,41.94750138,-109.4975565
900527,41.9489122,-122.8460019
900528,41.97289063,-122.7876955
900529,41.94041947,-121.9391686
900530,41.93839368,-122.4345437
900531,41.94019422,-109.6569297
900532,41.93237101,-121.9640694
900533,41.99738066,-120.5160295
900534,41.94798288,-120.4110837
900535,41.92333334,-120.41125
900536,41.94873022,-120.3723084
900537,41.96612903,-109.8871783
900538,41.95195033,-109.8025693
900539,42.00684073,-121.5653811
900540,41.93366513,-121.4829156
900541,41.92702397,-120.8807878
900542,41.96387707,-120.8290238
900543,41.93173879,-110.3067964
900544,41.91704865,-124.1858528
900545,41.93130384,-124.1158081
900546,41.91558172,-120.8861496
900547,41.92263109,-120.9536813
900548,41.93744916,-121.0807884
900549,41.93833893,-109.2018865
900550,41.93897786,-109.1461226
900551,41.9075,-121.0908333
900552,41.92151982,-121.921296
900553,41.95190273,-121.3641968
900554,41.90618652,-121.3719676
900555,41.91705968,-122.4545812
900556,41.903125,-122.4664583
900557,41.92057147,-109.5642665
900558,41.902683,-121.9047162
900559,41.90048061,-122.4806244
900560,41.90304701,-120.9998893
900561,41.90838065,-121.5018533
900562,41.94934237,-122.5995659
900563,41.8970182,-122.5176915
900564,41.90031164,-121.0459248
900565,41.91563945,-121.4427557
900566,41.89199618,-121.5020203
900567,41.88791667,-121.50125
900568,41.89208143,-121.8946513
900569,41.90146147,-121.5205594
900570,41.90729305,-123.7708514
900571,41.89935238,-120.8720577
900572,41.88612099,-121.2001649
900573,41.89133424,-121.1303066
900574,41.93838669,-109.9255313
900575,41.90224974,-109.8075614
900576,41.90660563,-123.4497697
900577,41.93190718,-121.7956198
900578,41.88377429,-121.5003186
900579,41.88062352,-123.4240064
900580,41.88927891,-123.4128225
900581,41.92804119,-122.1660588
900582,41.8859765,-123.8517772
900583,41.88496464,-121.9163617
900584,41.89792156,-120.41125
900585,41.88688588,-120.3918233
900586,41.8858043,-120.9810705
900587,41.91410226,-110.5354215
900588,41.87158704,-110.5184711
900589,41.87544813,-109.7167543
900590,41.87449381,-123.4746326
900591,41.90401194,-122.8260951
900592,41.87216352,-109.6973031
900593,41.8768405,-123.8290974
900594,41.90150459,-123.336419
900595,41.91179957,-122.368278
900596,41.86854979,-122.0695104
900597,41.86229168,-122.0552083
900598,41.87057409,-123.7844162
900599,41.87062932,-120.6611086
900600,41.86417544,-120.6337007
900601,41.87467602,-121.2885474
900602,41.86661002,-109.7935489
900603,41.90809271,-109.7568708
900604,41.91040043,-123.9809789
900605,41.85259081,-122.0742755
900606,41.88667558,-110.0243048
900607,41.85598935,-121.4764181
900608,41.87744569,-121.413253
900609,41.84715746,-109.7911331
900610,41.85467384,-109.7517223
900611,41.8760269,-109.1952229
900612,41.86148363,-109.1660087
900613,41.89515208,-121.7048973
900614,41.86766767,-121.5285084
900615,41.86235447,-120.7434963
900616,41.86027162,-123.2584372
900617,41.84208333,-123.2104167
900618,41.85481327,-120.7048126
900619,41.85099853,-123.1757879
900620,41.85276561,-123.9045305
900621,41.83935942,-120.7490754
900622,41.85818847,-122.7367157
900623,41.88929014,-110.6069947
900624,41.85171308,-110.5296697
900625,41.85043567,-122.8323315
900626,41.83540063,-120.7317754
900627,41.86121267,-122.5668307
900628,41.8327744,-120.7534105
900629,41.83564217,-124.2114549
900630,41.83203645,-120.1124718
900631,41.83612906,-121.4223013
900632,41.8311544,-122.631989
900633,41.84936397,-120.4153449
900634,41.82625,-120.3960417
900635,41.86628157,-120.3290532
900636,41.87162248,-120.4629359
900637,41.82583334,-120.4216667
900638,41.87361509,-120.3078669
900639,41.85571392,-123.0541487
900640,41.82539497,-121.4084212
900641,41.83522606,-122.9269298
900642,41.8266982,-122.8474084
900643,41.83198904,-109.8253211
900644,41.83102885,-109.7945476
900645,41.85500744,-120.9947442
900646,41.82275141,-120.9671774
900647,41.85081646,-122.4480835
900648,41.84110108,-122.0474003
900649,41.85225449,-109.9282399
900650,41.83499162,-121.362078
900651,41.81670042,-121.4035829
900652,41.81376774,-109.3941418
900653,41.89159495,-121.7508917
900654,41.80418136,-109.3918263
900655,41.80523838,-122.039729
900656,41.80653865,-121.9926902
900657,41.83140096,-124.021214
900658,41.81119287,-120.7408639
900659,41.79858075,-110.3093447
900660,41.82796928,-110.2975816
900661,41.81090978,-120.1196662
900662,41.79375,-120.126875
900663,41.84678056,-120.1511648
900664,41.79297639,-120.1380931
900665,41.80234352,-109.7787924
900666,41.85006933,-124.1187001
900667,41.79524771,-124.0399061
900668,41.79290082,-124.0149589
900669,41.83791297,-123.3916871
900670,41.80679699,-120.4334156
900671,41.82670319,-120.0286592
900672,41.79082758,-124.0660205
900673,41.80227032,-122.0637315
900674,41.83221166,-109.4708189
900675,41.79655279,-109.4382795
900676,41.78836586,-120.1459642
900677,41.78402464,-120.1319136
900678,41.78860785,-110.286375
900679,41.78671509,-123.3881529
900680,41.81255188,-123.1224379
900681,41.80214655,-123.019319
900682,41.78801591,-109.7730982
900683,41.80357128,-122.5976491
900684,41.8024749,-122.6898317
900685,41.80816219,-109.2248531
900686,41.78390849,-109.748768
900687,41.7855742,-109.7340436
900688,41.78020875,-120.1579167
900689,41.77834664,-120.1533863
900690,41.78130898,-109.1913212
900691,41.80483282,-123.3279527
900692,41.7967982,-108.7816624
900693,41.76877619,-108.7739556
900694,41.78573767,-110.4316029
900695,41.7598474,-120.4953147
900696,41.77529364,-120.4717523
900697,41.77687116,-110.2184994
900698,41.76556707,-110.1680925
900699,41.76648694,-110.3466213
900700,41.79031089,-121.4213912
900701,41.80478122,-121.3150608
900702,41.76240113,-123.0187817
900703,41.81414233,-121.1390225
900704,41.75461049,-108.7796694
900705,41.76377814,-123.3708087
900706,41.76225734,-108.8004699
900707,41.74221007,-123.3492701
900708,41.74336467,-122.9794248
900709,41.75751422,-122.5789049
900710,41.7634752,-124.0015796
900711,41.75510136,-120.1571889
