COMID,Lat,Lon
13000299,58.39873737,-136.3228006
13000300,58.44798258,-130.1847761
13000301,58.40232973,-130.0316713
13000302,58.48226923,-136.7997991
13000303,58.3755333,-129.7436479
13000304,58.4552292,-131.8067028
13000305,58.36382087,-129.7714404
13000306,58.36531623,-130.3735952
13000307,58.35921978,-133.9550981
13000308,58.36964545,-130.2576055
13000309,58.43581502,-134.5669278
13000310,58.35255749,-130.3823676
13000311,58.34910959,-134.5114494
13000312,58.35990806,-129.8936374
13000313,58.35397609,-129.8176184
13000314,58.33044554,-130.3185563
13000315,58.32309706,-136.6189862
13000316,58.36642812,-132.1368702
13000317,58.38672749,-131.0472425
13000318,58.31351163,-130.9483097
13000319,58.32674154,-129.8391918
13000320,58.30813111,-134.1489691
13000321,58.31900598,-128.2230137
13000322,58.32789089,-128.1194693
13000323,58.30727148,-133.9278316
13000324,58.36943927,-132.3744942
13000325,58.32485179,-129.979479
13000326,58.35572877,-131.9031815
13000327,58.31095116,-127.9411275
13000328,58.2905916,-128.1824464
13000329,58.27987205,-128.1266528
13000330,58.27704109,-131.8124179
13000331,58.27537116,-128.0454006
13000332,58.27210778,-131.7714981
13000333,58.29921108,-132.7339576
13000334,58.31304955,-132.9632605
13000335,58.26649666,-132.8824295
13000336,58.29133845,-130.8563278
13000337,58.25696621,-132.7949813
13000338,58.33862211,-130.6928429
13000339,58.2410572,-135.739702
13000340,58.2403774,-130.7626715
13000341,58.27171259,-133.6285046
13000342,58.31904829,-132.1012381
13000343,58.28134014,-133.5289923
13000344,58.22879472,-131.5170626
13000345,58.24775965,-131.498657
13000346,58.23966516,-132.9694226
13000347,58.23702317,-133.6554758
13000348,58.22784693,-133.6232533
13000349,58.22667593,-133.007236
13000350,58.2494715,-131.7821842
13000351,58.26800205,-129.8385084
13000352,58.23430292,-130.8810953
13000353,58.25954854,-129.7219692
13000354,58.21290746,-133.0063283
13000355,58.21002802,-133.6364017
13000356,58.21087099,-131.955673
13000357,58.23758052,-131.8614596
13000358,58.21387384,-132.1873778
13000359,58.21424802,-132.2506159
13000360,58.20396722,-133.0728971
13000361,58.2181618,-133.1457878
13000362,58.19028958,-133.1403314
13000363,58.20317585,-131.6898737
13000364,58.1959026,-133.298999
13000365,58.18324505,-133.2166564
13000366,58.18065062,-131.6022046
13000367,58.20300251,-133.360475
13000368,58.18031904,-133.3117398
13000369,58.20693775,-132.8968521
13000370,58.19564349,-131.7726636
13000371,58.17085372,-132.7089077
13000372,58.17582235,-133.6894268
13000373,58.16625051,-132.807917
13000374,58.21489733,-128.1765835
13000375,58.15308963,-128.2090713
13000376,58.15282963,-128.1992662
13000377,58.15639624,-128.1758968
13000378,58.16988084,-135.9531226
13000379,58.16552807,-131.6323622
13000380,58.16688907,-128.750182
13000381,58.16716402,-128.7077622
13000382,58.14409159,-130.3550711
13000383,58.17121912,-133.6316935
13000384,58.16152809,-129.2487664
13000385,58.22059172,-129.2239438
13000386,58.14479599,-132.7807261
13000387,58.24768433,-130.562652
13000388,58.1595531,-133.1258533
