COMID,Lat,Lon
1000522,16.31228689,121.2947478
1000523,16.27940583,121.3586267
1000524,16.27496002,121.3093455
1000525,16.28504119,120.9290049
1000526,16.29443037,121.0913608
1000527,16.25812105,121.1071974
1000528,16.27203762,122.1309383
1000529,16.25850006,121.1175798
1000530,16.26370834,121.3975553
1000531,16.32651349,121.492397
1000532,16.25006291,120.7029621
1000533,16.31643038,120.7294796
1000534,16.24099862,119.9275175
1000535,16.26395468,121.6578801
1000536,16.22978016,121.3946355
1000537,16.28193119,121.7606833
1000538,16.21126564,119.908988
1000539,16.24473475,120.9980014
1000540,16.25134601,121.7198974
1000541,16.21092988,122.0317318
1000542,16.21194662,121.6595175
1000543,16.20878204,121.6046732
1000544,16.23527061,121.0576577
1000545,16.17173251,121.5650939
1000546,16.16383635,121.5258318
1000547,16.15684472,121.5456292
1000548,16.16411242,121.2141771
1000549,16.11566003,121.2394163
1000550,16.1209222,121.5064162
1000551,16.12450171,121.54985
1000552,16.10276535,121.3898368
1000553,16.16130225,119.9746859
1000554,16.09993952,120.4020186
1000555,16.14023856,120.461791
1000556,16.13302767,121.6327423
1000557,16.1486918,120.7005729
1000558,16.18784052,120.8042665
1000559,16.19122364,120.5352656
1000560,16.08594296,120.5585563
1000561,16.06442175,121.4586857
1000562,16.04472515,120.4507654
1000563,16.02690361,120.5067419
1000564,16.0283337,120.206312
1000565,16.01729518,121.2574184
1000566,16.06838261,121.2720503
1000567,16.04059867,121.0716033
1000568,16.02121449,121.0999856
1000569,16.03035643,120.7190029
1000570,16.03630204,120.773934
1000571,16.07678003,119.8871329
1000572,16.01309924,119.9945371
1000573,16.00788055,121.3115743
1000574,16.02126971,121.3899349
1000575,16.05455539,120.5890393
1000576,15.99321136,120.6997785
1000577,16.00798332,120.4029598
1000578,15.97569312,120.6812037
1000579,15.97077255,121.0539227
1000580,15.98951795,121.0741968
1000581,15.97665334,119.8558315
1000582,15.99891629,120.1744116
1000583,15.99028827,120.2303434
1000584,15.9598043,120.6507713
1000585,15.9661181,120.6651945
1000586,15.99384871,121.4599637
1000587,15.96356268,119.9909647
1000588,15.99733689,120.9673058
1000589,15.93504603,121.0098109
1000590,15.93971571,120.6474898
1000591,15.93111515,120.6849151
1000592,15.97966431,120.303951
1000593,15.9297365,120.6548285
1000594,15.9398118,120.2421373
1000595,15.93017459,120.7785814
1000596,15.92065052,120.2367521
1000597,15.9229566,120.6337667
1000598,15.95607104,121.3442182
1000599,15.93203965,120.3037384
1000600,15.91429553,120.7094933
1000601,15.90944874,120.779833
1000602,15.9005544,120.2550701
1000603,15.90177667,120.679392
1000604,15.85875002,121.5470833
1000605,15.84913691,120.4871205
1000606,15.87589744,120.5639758
1000607,15.90013879,121.1474313
1000608,15.84479169,121.1322917
1000609,15.8626366,120.2895563
1000610,15.91009701,121.0948144
1000611,15.84291669,121.1304167
