COMID,Lat,Lon
600699,44.48578298,42.121141
600700,44.51899358,40.08557552
600701,44.49139483,40.7445159
600702,44.51624068,40.77041342
600703,44.51181467,41.10020873
600704,44.53587178,40.72205554
600705,44.47374942,38.33711388
600706,44.50997329,38.41535961
600707,44.48045895,41.48448379
600708,44.45692234,39.76382206
600709,44.44132334,39.81081
600710,44.43965465,41.51447824
600711,44.52806462,39.5291754
600712,44.43994844,40.03417309
600713,44.44954393,38.58168427
600714,44.42903411,38.59909328
600715,44.45432236,41.92845007
600716,44.52134714,40.15243666
600717,44.4473191,41.78876669
600718,44.41131733,39.41150681
600719,44.40824183,41.93057579
600720,44.41801731,39.47902146
600721,44.40697888,41.92474402
600722,44.47810898,41.03447927
600723,44.40707354,38.51621511
600724,44.40811092,38.55332289
600725,44.41301361,41.44783389
600726,44.42174852,40.05683362
600727,44.41320003,39.5345915
600728,44.41379904,38.35045256
600729,44.41118773,41.52744818
600730,44.40505204,41.49655738
600731,44.3949293,41.7675798
600732,44.42720344,42.11106367
600733,44.37886908,42.2263068
600734,44.43126186,39.15936847
600735,44.48864445,40.42082642
600736,44.38547943,40.25141849
600737,44.37663898,38.52897552
600738,44.48638819,40.53275052
600739,44.38450587,40.20505841
600740,44.41287483,39.68712778
600741,44.35385875,40.19028
600742,44.36203417,42.19931041
600743,44.36643577,41.54633176
600744,44.37572841,41.79439845
600745,44.37064531,39.36516771
600746,44.38501491,39.80080349
600747,44.42672153,40.80303751
600748,44.36389255,42.00776046
600749,44.35463722,40.0398174
600750,44.32520734,41.78125771
600751,44.34575686,38.71197319
600752,44.31986095,39.33682813
600753,44.31525675,40.88468733
600754,44.39332906,38.79518144
600755,44.30229167,40.89520833
600756,44.30314169,39.30543742
600757,44.31174154,39.78421482
600758,44.28918735,41.42944005
600759,44.32770135,41.50190912
600760,44.30107348,42.05598885
600761,44.34242545,40.6548601
600762,44.29568013,39.40841449
600763,44.31014568,39.82378428
600764,44.332269,41.01151662
600765,44.31087452,38.88548941
600766,44.29170655,40.88070978
600767,44.32095795,41.06477214
600768,44.27984574,38.91265722
600769,44.27770562,40.91587231
600770,44.29882033,41.57758635
600771,44.2457096,41.57585847
600772,44.30128165,40.18760491
600773,44.25059129,38.84585325
600774,44.27497199,42.14493563
600775,44.24104175,42.23437499
600776,44.23498923,42.23618322
600777,44.23756512,40.96288621
600778,44.21804677,41.28079087
600779,44.24316055,41.38496494
600780,44.23014628,40.84623396
600781,44.22253516,40.22998512
600782,44.21242908,40.29994751
600783,44.21487913,39.65921333
600784,44.26305378,41.49432952
600785,44.23873407,39.75455407
600786,44.24447774,42.0323355
600787,44.29709616,39.95381317
600788,44.20432038,39.979856
600789,44.19717238,38.88838613
600790,44.23316302,39.39836907
600791,44.29278519,40.72572187
600792,44.20156926,39.2413352
600793,44.2143585,40.99595488
600794,44.18681595,39.01658747
600795,44.16983782,40.55473163
600796,44.22987766,42.14045485
600797,44.16727662,39.26913764
600798,44.17146645,39.97330333
600799,44.20132222,40.87085917
600800,44.15582305,40.60339912
600801,44.15606907,39.0510688
600802,44.18061379,41.52769746
600803,44.13671326,41.05078052
600804,44.15402897,42.06858235
600805,44.15965345,40.30153265
600806,44.15671238,42.00241531
600807,44.16971673,41.23468402
600808,44.12013488,41.41811863
600809,44.15237819,39.67061434
600810,44.11254632,41.46990621
600811,44.13546766,39.14986438
600812,44.09813996,41.96650659
600813,44.08274654,39.66245598
600814,44.15953095,39.8504634
600815,44.095299,40.5954301
600816,44.07988199,42.04769772
600817,44.1515172,40.15199433
600818,44.09628445,40.84533304
600819,44.05517575,40.87390817
600820,44.04978353,40.18407031
600821,44.09461014,40.63580175
600822,44.06616036,39.71573628
600823,44.0447737,39.7799843
600824,44.03645835,40.63020833
600825,44.04145338,39.15045594
600826,44.03639314,40.60137388
600827,44.05417135,41.95946017
600828,44.06513195,41.36782592
600829,44.04983927,41.99683137
600830,44.01966721,41.94449292
600831,44.03090511,39.38606368
600832,44.01302468,42.06584633
600833,44.00593014,40.12294912
600834,44.02948183,40.15875902
600835,44.02569731,40.85672544
600836,44.01408759,39.42880694
600837,44.00055386,40.13576674
600838,44.03299503,40.26982491
600839,43.99902036,40.35789362
600840,44.01173604,39.75180466
600841,44.01274764,40.20238986
600842,43.98491587,40.11643516
600843,43.9740196,40.08401122
600844,43.99448683,39.31357751
600845,44.14407302,41.65702212
600846,44.03738741,41.28025939
600847,44.05919741,40.98339148
600848,43.95209139,39.53932695
600849,43.96888401,40.16200593
600850,44.04350091,40.75574173
600851,43.97627175,42.04354565
600852,44.15406565,41.84026933
600853,43.91583334,41.69999999
600854,43.91308836,41.6966325
600855,43.9232892,41.12042483
600856,43.9285654,41.17309592
600857,43.91207479,41.70246262
600858,43.91792396,39.55911779
600859,43.92336502,41.23295243
600860,43.92869119,41.48494711
600861,43.94389895,39.42097372
600862,43.92177616,40.89447901
600863,43.91849174,40.09326768
600864,43.86386784,40.12894713
600865,43.86902979,40.05680744
600866,43.85619921,40.10111303
600867,43.91499572,40.33920951
600868,43.88959705,41.55526582
600869,43.86238666,39.81592092
600870,43.82092003,40.9127698
600871,43.88139211,40.94425664
600872,43.8138692,40.91282366
600873,43.85750672,41.14833312
600874,43.80536567,40.91683883
600875,43.84491834,41.42123087
600876,43.81429792,39.78857529
600877,43.82237818,40.10923014
600878,43.79908536,40.63127929
600879,43.86648585,40.68808596
600880,43.79402255,41.21134796
600881,43.81707469,39.58422955
600882,43.89107318,40.53664893
600883,43.90541921,41.90989707
600884,43.78015385,41.91635897
600885,43.79716201,41.57642524
600886,43.77090652,42.01085219
600887,43.75734394,41.89521159
600888,43.82113558,41.75562335
600889,43.76004451,40.62127657
600890,43.8049713,41.44320271
600891,43.75806361,41.08340682
600892,43.71085924,40.2626948
600893,43.71181981,40.28717106
600894,43.70262162,41.21908016
600895,43.71558056,41.87737412
600896,43.70176157,41.3225589
600897,43.71083687,40.57100381
600898,43.75632386,40.86120403
600899,43.69764092,40.53817537
600900,43.69621639,40.8066146
600901,43.68680025,41.23071214
600902,43.69039997,40.2744848
600903,43.68478931,40.54384373
600904,43.68329944,40.83322688
600905,43.67130617,40.30859589
600906,43.71649077,41.92662521
600907,43.66022092,40.36861491
600908,43.65504435,39.65408047
600909,43.67430127,41.35117985
600910,43.77075232,41.68479246
600911,43.65318639,42.03327374
600912,43.66651218,40.06161001
600913,43.66272013,40.18202195
600914,43.62977511,42.09734133
600915,43.65361449,42.14154407
600916,43.67406693,40.64046962
600917,43.62849535,41.6866509
600918,43.62483695,42.20684925
600919,43.61621314,42.22741209
600920,43.62164884,42.10797105
600921,43.61446563,42.15979184
600922,43.63537689,40.88099364
600923,43.60476357,42.12608905
600924,43.67984463,39.80952798
600925,43.59214694,40.93734857
600926,43.58781546,40.96394245
600927,43.61666771,40.43562155
600928,43.62549844,40.81366039
600929,43.5819627,40.90602585
600930,43.61418379,41.97296358
600931,43.67169472,41.43392213
600932,43.55302935,39.79364596
